"CountryCode","Period","ProductCode","TradeValue","Quantity","QuantityUnit","ProductDescription"
"QAT",2014,"UNCTAD-SoP1",2376961.931,NA,"N.Q.","Raw materials"
"QAT",2014,"UNCTAD-SoP2",7076415.054,NA,"N.Q.","Intermediate goods"
"QAT",2014,"UNCTAD-SoP3",11198738.99,NA,"N.Q.","Consumer goods"
"QAT",2014,"UNCTAD-SoP4",9615839.337,NA,"N.Q.","Capital goods"
"ROM",2013,"UNCTAD-SoP1",8084565.224,NA,"N.Q.","Raw materials"
"ROM",2013,"UNCTAD-SoP2",18680279.338,NA,"N.Q.","Intermediate goods"
"ROM",2013,"UNCTAD-SoP3",21575926.323,NA,"N.Q.","Consumer goods"
"ROM",2013,"UNCTAD-SoP4",21885823.557,NA,"N.Q.","Capital goods"
"ROM",2014,"UNCTAD-SoP1",8815966.48,NA,"N.Q.","Raw materials"
"ROM",2014,"UNCTAD-SoP2",19459182.575,NA,"N.Q.","Intermediate goods"
"ROM",2014,"UNCTAD-SoP3",22585168.516,NA,"N.Q.","Consumer goods"
"ROM",2014,"UNCTAD-SoP4",23261017.705,NA,"N.Q.","Capital goods"
"RUS",2013,"UNCTAD-SoP1",27265053.706,NA,"N.Q.","Raw materials"
"RUS",2013,"UNCTAD-SoP2",46904834.274,NA,"N.Q.","Intermediate goods"
"RUS",2013,"UNCTAD-SoP3",111829979.72,NA,"N.Q.","Consumer goods"
"RUS",2013,"UNCTAD-SoP4",123753084.743,NA,"N.Q.","Capital goods"
"RUS",2014,"UNCTAD-SoP1",25626691.465,NA,"N.Q.","Raw materials"
"RUS",2014,"UNCTAD-SoP2",43821561.741,NA,"N.Q.","Intermediate goods"
"RUS",2014,"UNCTAD-SoP3",100582260.226,NA,"N.Q.","Consumer goods"
"RUS",2014,"UNCTAD-SoP4",112643418.934,NA,"N.Q.","Capital goods"
"RWA",2013,"UNCTAD-SoP1",135199.506,NA,"N.Q.","Raw materials"
"RWA",2013,"UNCTAD-SoP2",503849.452,NA,"N.Q.","Intermediate goods"
"RWA",2013,"UNCTAD-SoP3",870710.684,NA,"N.Q.","Consumer goods"
"RWA",2013,"UNCTAD-SoP4",466182.599,NA,"N.Q.","Capital goods"
"RWA",2014,"UNCTAD-SoP1",132873.548,NA,"N.Q.","Raw materials"
"RWA",2014,"UNCTAD-SoP2",558759.577,NA,"N.Q.","Intermediate goods"
"RWA",2014,"UNCTAD-SoP3",760962.996,NA,"N.Q.","Consumer goods"
"RWA",2014,"UNCTAD-SoP4",484761.294,NA,"N.Q.","Capital goods"
"SAU",2013,"UNCTAD-SoP1",13239131.923,NA,"N.Q.","Raw materials"
"SAU",2013,"UNCTAD-SoP2",38867450.881,NA,"N.Q.","Intermediate goods"
"SAU",2013,"UNCTAD-SoP3",56916330.116,NA,"N.Q.","Consumer goods"
"SAU",2013,"UNCTAD-SoP4",53389183.05,NA,"N.Q.","Capital goods"
"SEN",2013,"UNCTAD-SoP1",1198847.521,NA,"N.Q.","Raw materials"
"SEN",2013,"UNCTAD-SoP2",1070359.928,NA,"N.Q.","Intermediate goods"
"SEN",2013,"UNCTAD-SoP3",3137019.797,NA,"N.Q.","Consumer goods"
"SEN",2013,"UNCTAD-SoP4",1226052.881,NA,"N.Q.","Capital goods"
"SEN",2014,"UNCTAD-SoP1",1040802.444,NA,"N.Q.","Raw materials"
"SEN",2014,"UNCTAD-SoP2",1083473.151,NA,"N.Q.","Intermediate goods"
"SEN",2014,"UNCTAD-SoP3",3206689.009,NA,"N.Q.","Consumer goods"
"SEN",2014,"UNCTAD-SoP4",1195469.327,NA,"N.Q.","Capital goods"
"SER",2013,"UNCTAD-SoP1",2380269.257,NA,"N.Q.","Raw materials"
"SER",2013,"UNCTAD-SoP2",5199768.682,NA,"N.Q.","Intermediate goods"
"SER",2013,"UNCTAD-SoP3",6624316.43,NA,"N.Q.","Consumer goods"
"SER",2013,"UNCTAD-SoP4",4917059.58,NA,"N.Q.","Capital goods"
"SER",2014,"UNCTAD-SoP1",2247875.821,NA,"N.Q.","Raw materials"
"SER",2014,"UNCTAD-SoP2",5141411.4,NA,"N.Q.","Intermediate goods"
"SER",2014,"UNCTAD-SoP3",6387684.213,NA,"N.Q.","Consumer goods"
"SER",2014,"UNCTAD-SoP4",4449420.642,NA,"N.Q.","Capital goods"
"SGP",2013,"UNCTAD-SoP1",41510319.318,NA,"N.Q.","Raw materials"
"SGP",2013,"UNCTAD-SoP2",47249731.424,NA,"N.Q.","Intermediate goods"
"SGP",2013,"UNCTAD-SoP3",123844138.34,NA,"N.Q.","Consumer goods"
"SGP",2013,"UNCTAD-SoP4",152902245.634,NA,"N.Q.","Capital goods"
"SGP",2014,"UNCTAD-SoP1",41323095.797,NA,"N.Q.","Raw materials"
"SGP",2014,"UNCTAD-SoP2",47096087.359,NA,"N.Q.","Intermediate goods"
"SGP",2014,"UNCTAD-SoP3",121947824.668,NA,"N.Q.","Consumer goods"
"SGP",2014,"UNCTAD-SoP4",149270498.531,NA,"N.Q.","Capital goods"
"SLB",2013,"UNCTAD-SoP1",19943.141,NA,"N.Q.","Raw materials"
"SLB",2013,"UNCTAD-SoP2",15312.474,NA,"N.Q.","Intermediate goods"
"SLB",2013,"UNCTAD-SoP3",297769.346,NA,"N.Q.","Consumer goods"
"SLB",2013,"UNCTAD-SoP4",53520.337,NA,"N.Q.","Capital goods"
"SLB",2014,"UNCTAD-SoP1",21374.332,NA,"N.Q.","Raw materials"
"SLB",2014,"UNCTAD-SoP2",12646.105,NA,"N.Q.","Intermediate goods"
"SLB",2014,"UNCTAD-SoP3",236512.229,NA,"N.Q.","Consumer goods"
"SLB",2014,"UNCTAD-SoP4",40104.402,NA,"N.Q.","Capital goods"
"SLE",2014,"UNCTAD-SoP1",28256.373,NA,"N.Q.","Raw materials"
"SLE",2014,"UNCTAD-SoP2",119679.02,NA,"N.Q.","Intermediate goods"
"SLE",2014,"UNCTAD-SoP3",1520364.269,NA,"N.Q.","Consumer goods"
"SLE",2014,"UNCTAD-SoP4",373080.005,NA,"N.Q.","Capital goods"
"SLV",2013,"UNCTAD-SoP1",720373.467,NA,"N.Q.","Raw materials"
"SLV",2013,"UNCTAD-SoP2",3179007.932,NA,"N.Q.","Intermediate goods"
"SLV",2013,"UNCTAD-SoP3",5247019.756,NA,"N.Q.","Consumer goods"
"SLV",2013,"UNCTAD-SoP4",1521336.215,NA,"N.Q.","Capital goods"
"SLV",2014,"UNCTAD-SoP1",733721.515,NA,"N.Q.","Raw materials"
"SLV",2014,"UNCTAD-SoP2",3123824.707,NA,"N.Q.","Intermediate goods"
"SLV",2014,"UNCTAD-SoP3",5041471.944,NA,"N.Q.","Consumer goods"
"SLV",2014,"UNCTAD-SoP4",1504950.037,NA,"N.Q.","Capital goods"
"STP",2013,"UNCTAD-SoP1",7295.183,8587,"Item","Raw materials"
"STP",2013,"UNCTAD-SoP2",24398.632,NA,"N.Q.","Intermediate goods"
"STP",2013,"UNCTAD-SoP3",98630.435,NA,"N.Q.","Consumer goods"
"STP",2013,"UNCTAD-SoP4",20531.86,NA,"N.Q.","Capital goods"
"STP",2014,"UNCTAD-SoP1",9859.454,NA,"N.Q.","Raw materials"
"STP",2014,"UNCTAD-SoP2",28072.604,NA,"N.Q.","Intermediate goods"
"STP",2014,"UNCTAD-SoP3",108183.597,NA,"N.Q.","Consumer goods"
"STP",2014,"UNCTAD-SoP4",22030.131,NA,"N.Q.","Capital goods"
"SUR",2013,"UNCTAD-SoP1",63844.234,NA,"N.Q.","Raw materials"
"SUR",2013,"UNCTAD-SoP2",346062.442,NA,"N.Q.","Intermediate goods"
"SUR",2013,"UNCTAD-SoP3",1064701.036,NA,"N.Q.","Consumer goods"
"SUR",2013,"UNCTAD-SoP4",812005.865,NA,"N.Q.","Capital goods"
"SUR",2014,"UNCTAD-SoP1",63154.899,NA,"N.Q.","Raw materials"
"SUR",2014,"UNCTAD-SoP2",328621.056,NA,"N.Q.","Intermediate goods"
"SUR",2014,"UNCTAD-SoP3",895571.394,NA,"N.Q.","Consumer goods"
"SUR",2014,"UNCTAD-SoP4",521510.763,NA,"N.Q.","Capital goods"
"SVK",2013,"UNCTAD-SoP1",8363323.771,NA,"N.Q.","Raw materials"
"SVK",2013,"UNCTAD-SoP2",13670858.021,NA,"N.Q.","Intermediate goods"
"SVK",2013,"UNCTAD-SoP3",24619209.598,NA,"N.Q.","Consumer goods"
"SVK",2013,"UNCTAD-SoP4",32675830.652,NA,"N.Q.","Capital goods"
"SVK",2014,"UNCTAD-SoP1",7308275.885,NA,"N.Q.","Raw materials"
"SVK",2014,"UNCTAD-SoP2",13852715.15,NA,"N.Q.","Intermediate goods"
"SVK",2014,"UNCTAD-SoP3",24781627.626,NA,"N.Q.","Consumer goods"
"SVK",2014,"UNCTAD-SoP4",33370296.764,NA,"N.Q.","Capital goods"
"SVN",2013,"UNCTAD-SoP1",1984661.38,NA,"N.Q.","Raw materials"
"SVN",2013,"UNCTAD-SoP2",7871905.107,NA,"N.Q.","Intermediate goods"
"SVN",2013,"UNCTAD-SoP3",12545632.288,NA,"N.Q.","Consumer goods"
"SVN",2013,"UNCTAD-SoP4",6605073.543,NA,"N.Q.","Capital goods"
"SVN",2014,"UNCTAD-SoP1",2010661.738,NA,"N.Q.","Raw materials"
"SVN",2014,"UNCTAD-SoP2",7877705.568,NA,"N.Q.","Intermediate goods"
"SVN",2014,"UNCTAD-SoP3",13067759.878,NA,"N.Q.","Consumer goods"
"SVN",2014,"UNCTAD-SoP4",6688097.058,NA,"N.Q.","Capital goods"
"SWE",2013,"UNCTAD-SoP1",24574739.257,NA,"N.Q.","Raw materials"
"SWE",2013,"UNCTAD-SoP2",26587135.236,NA,"N.Q.","Intermediate goods"
"SWE",2013,"UNCTAD-SoP3",55773607.425,NA,"N.Q.","Consumer goods"
"SWE",2013,"UNCTAD-SoP4",45820540.405,NA,"N.Q.","Capital goods"
"SWE",2014,"UNCTAD-SoP1",23940768.454,NA,"N.Q.","Raw materials"
"SWE",2014,"UNCTAD-SoP2",26915444.372,NA,"N.Q.","Intermediate goods"
"SWE",2014,"UNCTAD-SoP3",56979406.167,NA,"N.Q.","Consumer goods"
"SWE",2014,"UNCTAD-SoP4",46783305.515,NA,"N.Q.","Capital goods"
"TGO",2013,"UNCTAD-SoP1",128213.451,8145,"Item","Raw materials"
"TGO",2013,"UNCTAD-SoP2",683755.6,NA,"N.Q.","Intermediate goods"
"TGO",2013,"UNCTAD-SoP3",840762.376,NA,"N.Q.","Consumer goods"
"TGO",2013,"UNCTAD-SoP4",341232.755,NA,"N.Q.","Capital goods"
"THA",2013,"UNCTAD-SoP1",49200324.998,NA,"N.Q.","Raw materials"
"THA",2013,"UNCTAD-SoP2",71656581.341,NA,"N.Q.","Intermediate goods"
"THA",2013,"UNCTAD-SoP3",41707007.723,NA,"N.Q.","Consumer goods"
"THA",2013,"UNCTAD-SoP4",84576967.118,NA,"N.Q.","Capital goods"
"THA",2014,"UNCTAD-SoP1",43506530.299,NA,"N.Q.","Raw materials"
"THA",2014,"UNCTAD-SoP2",60165390.701,NA,"N.Q.","Intermediate goods"
"THA",2014,"UNCTAD-SoP3",43014504.349,NA,"N.Q.","Consumer goods"
"THA",2014,"UNCTAD-SoP4",77684091.266,NA,"N.Q.","Capital goods"
"TMP",2013,"UNCTAD-SoP1",9787.91,32851065,"Kg","Raw materials"
"TMP",2013,"UNCTAD-SoP2",51598.29,NA,"N.Q.","Intermediate goods"
"TMP",2013,"UNCTAD-SoP3",316873.476,NA,"N.Q.","Consumer goods"
"TMP",2013,"UNCTAD-SoP4",115187.337,NA,"N.Q.","Capital goods"
"TON",2013,"UNCTAD-SoP1",23774.343,NA,"N.Q.","Raw materials"
"TON",2013,"UNCTAD-SoP2",22007.503,NA,"N.Q.","Intermediate goods"
"TON",2013,"UNCTAD-SoP3",108458.88,NA,"N.Q.","Consumer goods"
"TON",2013,"UNCTAD-SoP4",32687.204,NA,"N.Q.","Capital goods"
"TON",2014,"UNCTAD-SoP1",24575.585,NA,"N.Q.","Raw materials"
"TON",2014,"UNCTAD-SoP2",26906.801,NA,"N.Q.","Intermediate goods"
"TON",2014,"UNCTAD-SoP3",117579.394,NA,"N.Q.","Consumer goods"
"TON",2014,"UNCTAD-SoP4",42446.23,NA,"N.Q.","Capital goods"
"TUN",2013,"UNCTAD-SoP1",2942969.182,NA,"N.Q.","Raw materials"
"TUN",2013,"UNCTAD-SoP2",7060294.959,NA,"N.Q.","Intermediate goods"
"TUN",2013,"UNCTAD-SoP3",8108171.389,NA,"N.Q.","Consumer goods"
"TUN",2013,"UNCTAD-SoP4",6011589.063,NA,"N.Q.","Capital goods"
"TUR",2013,"UNCTAD-SoP1",18921026.853,NA,"N.Q.","Raw materials"
"TUR",2013,"UNCTAD-SoP2",79334253.781,NA,"N.Q.","Intermediate goods"
"TUR",2013,"UNCTAD-SoP3",56293740.108,NA,"N.Q.","Consumer goods"
"TUR",2013,"UNCTAD-SoP4",58765135.678,NA,"N.Q.","Capital goods"
"TUR",2014,"UNCTAD-SoP1",19174898.986,NA,"N.Q.","Raw materials"
"TUR",2014,"UNCTAD-SoP2",72259076.709,NA,"N.Q.","Intermediate goods"
"TUR",2014,"UNCTAD-SoP3",55594912.484,NA,"N.Q.","Consumer goods"
"TUR",2014,"UNCTAD-SoP4",57732696.883,NA,"N.Q.","Capital goods"
"TZA",2013,"UNCTAD-SoP1",456665.662,NA,"N.Q.","Raw materials"
"TZA",2013,"UNCTAD-SoP2",2573003.033,NA,"N.Q.","Intermediate goods"
"TZA",2013,"UNCTAD-SoP3",6977678.89,NA,"N.Q.","Consumer goods"
"TZA",2013,"UNCTAD-SoP4",2423524.432,NA,"N.Q.","Capital goods"
"TZA",2014,"UNCTAD-SoP1",491265.634,NA,"N.Q.","Raw materials"
"TZA",2014,"UNCTAD-SoP2",2908622.606,NA,"N.Q.","Intermediate goods"
"TZA",2014,"UNCTAD-SoP3",6224845.778,NA,"N.Q.","Consumer goods"
"TZA",2014,"UNCTAD-SoP4",2979713.096,NA,"N.Q.","Capital goods"
"UGA",2013,"UNCTAD-SoP1",115996.127,NA,"N.Q.","Raw materials"
"UGA",2013,"UNCTAD-SoP2",1320287.245,NA,"N.Q.","Intermediate goods"
"UGA",2013,"UNCTAD-SoP3",3009767.709,NA,"N.Q.","Consumer goods"
"UGA",2013,"UNCTAD-SoP4",1224662.525,NA,"N.Q.","Capital goods"
"UGA",2014,"UNCTAD-SoP1",251198.013,NA,"N.Q.","Raw materials"
"UGA",2014,"UNCTAD-SoP2",1423705.324,NA,"N.Q.","Intermediate goods"
"UGA",2014,"UNCTAD-SoP3",3176016.8,NA,"N.Q.","Consumer goods"
"UGA",2014,"UNCTAD-SoP4",1174671.688,NA,"N.Q.","Capital goods"
"UKR",2013,"UNCTAD-SoP1",8036794.049,NA,"N.Q.","Raw materials"
"UKR",2013,"UNCTAD-SoP2",14866220.775,NA,"N.Q.","Intermediate goods"
"UKR",2013,"UNCTAD-SoP3",38669720.35,NA,"N.Q.","Consumer goods"
"UKR",2013,"UNCTAD-SoP4",14103595.856,NA,"N.Q.","Capital goods"
"UKR",2014,"UNCTAD-SoP1",5901799.319,NA,"N.Q.","Raw materials"
"UKR",2014,"UNCTAD-SoP2",11399550.341,NA,"N.Q.","Intermediate goods"
"UKR",2014,"UNCTAD-SoP3",26971945.919,NA,"N.Q.","Consumer goods"
"UKR",2014,"UNCTAD-SoP4",9139424.134,NA,"N.Q.","Capital goods"
"URY",2013,"UNCTAD-SoP1",2187477.186,NA,"N.Q.","Raw materials"
"URY",2013,"UNCTAD-SoP2",2562221.188,NA,"N.Q.","Intermediate goods"
"URY",2013,"UNCTAD-SoP3",3778841.875,NA,"N.Q.","Consumer goods"
"URY",2013,"UNCTAD-SoP4",2953771.66,NA,"N.Q.","Capital goods"
"URY",2014,"UNCTAD-SoP1",1838064.489,NA,"N.Q.","Raw materials"
"URY",2014,"UNCTAD-SoP2",2235300.148,NA,"N.Q.","Intermediate goods"
"URY",2014,"UNCTAD-SoP3",3413021.187,NA,"N.Q.","Consumer goods"
"URY",2014,"UNCTAD-SoP4",3114009.443,NA,"N.Q.","Capital goods"
"USA",2013,"UNCTAD-SoP1",349743577.005,NA,"N.Q.","Raw materials"
"USA",2013,"UNCTAD-SoP2",338912892.021,NA,"N.Q.","Intermediate goods"
"USA",2013,"UNCTAD-SoP3",770290976.745,NA,"N.Q.","Consumer goods"
"USA",2013,"UNCTAD-SoP4",705501742.269,NA,"N.Q.","Capital goods"
"USA",2014,"UNCTAD-SoP1",330139579.252,NA,"N.Q.","Raw materials"
"USA",2014,"UNCTAD-SoP2",360795939.822,NA,"N.Q.","Intermediate goods"
"USA",2014,"UNCTAD-SoP3",795251108.064,NA,"N.Q.","Consumer goods"
"USA",2014,"UNCTAD-SoP4",754856527.317,NA,"N.Q.","Capital goods"
"VEN",2013,"UNCTAD-SoP1",3972480.774,NA,"N.Q.","Raw materials"
"VEN",2013,"UNCTAD-SoP2",12164917.481,NA,"N.Q.","Intermediate goods"
"VEN",2013,"UNCTAD-SoP3",11231088.764,NA,"N.Q.","Consumer goods"
"VEN",2013,"UNCTAD-SoP4",13508002.34,NA,"N.Q.","Capital goods"
"VNM",2013,"UNCTAD-SoP1",10497921.002,NA,"N.Q.","Raw materials"
"VNM",2013,"UNCTAD-SoP2",48226378.554,NA,"N.Q.","Intermediate goods"
"VNM",2013,"UNCTAD-SoP3",23351095.967,NA,"N.Q.","Consumer goods"
"VNM",2013,"UNCTAD-SoP4",48206883.494,NA,"N.Q.","Capital goods"
"VNM",2014,"UNCTAD-SoP1",11852958.931,NA,"N.Q.","Raw materials"
"VNM",2014,"UNCTAD-SoP2",54384922.769,NA,"N.Q.","Intermediate goods"
"VNM",2014,"UNCTAD-SoP3",25856949.479,NA,"N.Q.","Consumer goods"
"VNM",2014,"UNCTAD-SoP4",53768805.756,NA,"N.Q.","Capital goods"
"WSM",2013,"UNCTAD-SoP1",43832.72,NA,"N.Q.","Raw materials"
"WSM",2013,"UNCTAD-SoP2",63756.009,NA,"N.Q.","Intermediate goods"
"WSM",2013,"UNCTAD-SoP3",201264.69,NA,"N.Q.","Consumer goods"
"WSM",2013,"UNCTAD-SoP4",49164.976,NA,"N.Q.","Capital goods"
"WSM",2014,"UNCTAD-SoP1",40468.665,NA,"N.Q.","Raw materials"
"WSM",2014,"UNCTAD-SoP2",63621.753,NA,"N.Q.","Intermediate goods"
"WSM",2014,"UNCTAD-SoP3",225811.242,NA,"N.Q.","Consumer goods"
"WSM",2014,"UNCTAD-SoP4",53592.861,NA,"N.Q.","Capital goods"
"YEM",2013,"UNCTAD-SoP1",1702168.494,NA,"N.Q.","Raw materials"
"YEM",2013,"UNCTAD-SoP2",2055751.312,NA,"N.Q.","Intermediate goods"
"YEM",2013,"UNCTAD-SoP3",3783728.173,NA,"N.Q.","Consumer goods"
"YEM",2013,"UNCTAD-SoP4",1500855.612,NA,"N.Q.","Capital goods"
"YEM",2014,"UNCTAD-SoP1",1939215.83,NA,"N.Q.","Raw materials"
"YEM",2014,"UNCTAD-SoP2",3314394.59,NA,"N.Q.","Intermediate goods"
"YEM",2014,"UNCTAD-SoP3",4833186.54,NA,"N.Q.","Consumer goods"
"YEM",2014,"UNCTAD-SoP4",1804210.632,NA,"N.Q.","Capital goods"
"ZAF",2013,"UNCTAD-SoP1",18421028.673,NA,"N.Q.","Raw materials"
"ZAF",2013,"UNCTAD-SoP2",16798004.509,NA,"N.Q.","Intermediate goods"
"ZAF",2013,"UNCTAD-SoP3",31188965.188,NA,"N.Q.","Consumer goods"
"ZAF",2013,"UNCTAD-SoP4",29884666.248,NA,"N.Q.","Capital goods"
"ZAF",2014,"UNCTAD-SoP1",19717828.447,NA,"N.Q.","Raw materials"
"ZAF",2014,"UNCTAD-SoP2",16365167.53,NA,"N.Q.","Intermediate goods"
"ZAF",2014,"UNCTAD-SoP3",28787705.301,NA,"N.Q.","Consumer goods"
"ZAF",2014,"UNCTAD-SoP4",27626392.562,NA,"N.Q.","Capital goods"
"ZMB",2013,"UNCTAD-SoP1",1870530.836,NA,"N.Q.","Raw materials"
"ZMB",2013,"UNCTAD-SoP2",2337841.784,NA,"N.Q.","Intermediate goods"
"ZMB",2013,"UNCTAD-SoP3",2805815.267,NA,"N.Q.","Consumer goods"
"ZMB",2013,"UNCTAD-SoP4",3072625.679,NA,"N.Q.","Capital goods"
"ZMB",2014,"UNCTAD-SoP1",1957396.279,NA,"N.Q.","Raw materials"
"ZMB",2014,"UNCTAD-SoP2",1952627.553,NA,"N.Q.","Intermediate goods"
"ZMB",2014,"UNCTAD-SoP3",2829373.976,NA,"N.Q.","Consumer goods"
"ZMB",2014,"UNCTAD-SoP4",2714471.36,NA,"N.Q.","Capital goods"
"ZWE",2013,"UNCTAD-SoP1",384833.413,NA,"N.Q.","Raw materials"
"ZWE",2013,"UNCTAD-SoP2",2260315.998,NA,"N.Q.","Intermediate goods"
"ZWE",2013,"UNCTAD-SoP3",3409018.458,NA,"N.Q.","Consumer goods"
"ZWE",2013,"UNCTAD-SoP4",1541361.326,NA,"N.Q.","Capital goods"
"ZWE",2014,"UNCTAD-SoP1",392865.953,NA,"N.Q.","Raw materials"
"ZWE",2014,"UNCTAD-SoP2",1355512.013,NA,"N.Q.","Intermediate goods"
"ZWE",2014,"UNCTAD-SoP3",3230401.86,NA,"N.Q.","Consumer goods"
"ZWE",2014,"UNCTAD-SoP4",1314536.695,NA,"N.Q.","Capital goods"
